Title,City,Country_codehire_Ukrainians,Company_size_from,Company_size_to,if_permanent,salary_from_permanent,salary_to_permanent,salary_currency_permanent,if_b2b,salary_from_b2b,salary_to_b2b,salary_currency_b2b,if_mandate,salary_from_man,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_date,salary_to_mandate,salary_currency_mandate,if_other,salary_from_other,salary_to_other,salary_currency_other,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
Specjalista ds. Wsparcia Systemów ERP,Poznań,PL,support,remote,mid,2022-10-26T13:00:10.449Z,false,true,True,250.0,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SQL,1,JavaScript,1,ERP,4
Full Stack Software Engineer,New York,US,python,remote,mid,2022-04-23T12:00:23.587Z,false,true,False,11,50.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SQL,3,ReactJS,4,Python,4
Associate SQA Engineer – CARFAX BIG,Sopot,PL,testing,remote,junior,2022-10-28T13:00:09.448Z,true,true,True,30000.0,0.0,true,9000,12000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,GitLab,2,Agile,2,QA,2
Technical Team Leader,Gdańsk,PL,net,partly_remote,senior,2022-10-27T13:00:09.620Z,false,false,False,30000.0,0.0,true,18000,25000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TypeScript,3,.Net,4,C#,4
Senior Python Developer,Gdańsk,PL,python,remote,senior,2022-09-30T09:37:00.000Z,false,true,True,30000.0,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Unix,3,GitHub,4,Python,4
GIS Developer,Gdańsk,PL,other,remote,senior,2022-09-29T13:03:00.000Z,false,true,False,30000.0,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Oracle SQL,3,ESRI ArcMap,3,GIS,4
Associate Software Engineer (Python),Gdańsk,PL,python,partly_remote,junior,2022-08-10T12:36:00.000Z,false,false,True,30000.0,0.0,true,10000,13000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,2,Python,2,English,3
Mid/Senior TechOps (AWS),Gdańsk,PL,support,partly_remote,senior,2022-08-10T11:00:12.011Z,false,false,True,30000.0,0.0,true,16000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Windows,3,Ansible,3,AWS,3
Senior Front-end Developer,Gdańsk,PL,other,remote,senior,2022-08-09T12:08:00.000Z,false,true,True,30000.0,0.0,true,16000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,1,TypeScript,4,Angular,4
DevOps,Gdańsk,PL,devops,remote,mid,2022-08-08T12:12:00.000Z,false,true,True,30000.0,0.0,true,17000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Ansible,3,Git,3,AWS,3
Frontend Software Engineer,Gdańsk,PL,java,remote,mid,2022-08-02T09:00:15.694Z,false,true,False,30000.0,0.0,true,13000,17000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,1,Angular,3,TypeScript,3
Senior Fullstack Software Engineer,Gdańsk,PL,java,remote,senior,2022-08-01T12:00:13.655Z,false,true,True,30000.0,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,1,Angular,3,Java,4
Fullstack Software Engineer (Java),Gdańsk,PL,java,remote,mid,2022-08-01T12:00:13.655Z,false,true,True,30000.0,0.0,true,13000,17000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,1,Angular,3,Java,3
SQA Engineer,Gdańsk,PL,testing,partly_remote,mid,2022-06-22T13:19:00.000Z,false,false,True,30000.0,0.0,true,11000,15000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Cypress,3,SQL,3,Selenium WebDriver,3
DevOps,Gdańsk,PL,devops,remote,senior,2022-06-21T11:30:00.000Z,true,true,False,10000.0,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,GitLab,3,Kubernetes,4,AWS,4
Python Developer,Gdańsk,PL,python,remote,senior,2022-04-21T13:00:14.664Z,true,true,False,30000,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,NumPy,1,Pandas,1,Python,4
Junior/Regular Fullstack Engineer (.NET),Gdańsk,PL,net,remote,mid,2022-04-21T09:00:21.735Z,true,true,False,30000,0.0,true,10000,17000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Front-End,2,.NET C#,2,unknown,0
Senior Java Developer,Gdańsk,PL,java,remote,senior,2022-04-21T09:00:21.735Z,false,true,False,30000,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,GitLab,3,AWS,3,Java,5
Product Owner,Gdańsk,PL,pm,partly_remote,senior,2022-04-20T10:00:14.722Z,true,false,True,30000,0.0,true,15000,18000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Salesforce,1,Azure DevOps,1,Agile,3
Senior .NET Software Engineer,Gdańsk,PL,net,remote,senior,2022-04-20T10:00:14.722Z,true,true,False,30000,0.0,true,15000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TypeScript,3,JavaScript,3,.Net,4
Junior/Mid Software Java Engineer,Gdańsk,PL,java,remote,mid,2022-03-31T13:00:20.441Z,true,true,,30000,0,true,11000,17000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,1,Git,3,Java,3
Project Manager/ Scrum Master,Warszawa,PL,pm,partly_remote,mid,2022-04-27T12:38:00.000Z,true,false,False,160.0,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Jira/Confluence/Mural,3,Agile,3,Scrum Master,3
Big Data Engineer,Warszawa,PL,data,partly_remote,mid,2022-04-22T09:00:00.000Z,true,false,False,160,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,3,Airflow,3,Spark,4
IT Project Manager,Warszawa,PL,pm,partly_remote,mid,2022-04-19T15:00:14.740Z,true,false,False,160,0.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,pre-sales,1,English,4,Project Management in IT,4
MID Developer w/Unity,Kraków,PL,game,partly_remote,mid,2022-09-29T16:23:00.000Z,true,false,False,70.0,0.0,true,9000,14000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Unity 3D,3,.Net,3,C#,3
MID .NET Developer w/Unity,Kraków,PL,net,partly_remote,mid,2022-04-23T14:00:00.000Z,true,false,False,70,0.0,true,9000,14000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Unity 3D,3,.Net,3,C#,3
Mid .NET Developer,Warszawa,PL,net,remote,mid,2022-03-29T12:00:16.623Z,true,true,,70,0,true,15000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Git,3,.Net,3,C#,3
Frontend Developer (Vue.js),Bielsko-Biała,PL,javascript,remote,mid,2022-08-01T14:00:09.453Z,true,true,False,25.0,50.0,true,9000,13000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,SCSS,3,TypeScript,3,JavaScript,4
SQL Developer,Warszawa,PL,data,remote,mid,2022-07-28T08:40:19.011Z,true,true,False,80.0,0.0,true,9000,13000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Python,3,Git,4,SQL,5
Cloud Python Developer,Warszawa,PL,python,remote,mid,2022-07-29T13:00:10.085Z,true,true,False,70.0,0.0,true,9000,13000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Payspark,2,Airflow,4,Google Cloud,5
Specjalista ds. IT,Křepice,CZ,admin,office,mid,2022-04-27T12:31:00.000Z,false,false,False,501.0,1000.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Niemiecki,3,Windows Administration,3,Linux,3
Specjalista ds. IT,Środa Śląska,PL,admin,office,mid,2022-04-27T12:31:00.000Z,false,false,False,501,1000.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Niemiecki,3,Windows Administration,3,Linux,3
Senior Full Stack Engineer / Tech Lead,Wrocław,PL,javascript,partly_remote,senior,2022-10-24T16:43:00.000Z,true,false,True,11.0,50.0,true,15000,30000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,REST API,5,TypeScript,5,Node.js,5
DevOps Manager/Architect,Warsaw,PL,devops,remote,senior,2022-07-31T05:00:10.066Z,true,true,True,50.0,200.0,true,23131.046613896226,46262.093227792451,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.2161596958174905,DevOps,4,Docker,4,AWS,4
Senior DevOps Engineer,Warsaw,PL,devops,remote,senior,2022-07-31T05:00:10.066Z,true,true,True,50.0,200.0,true,23131.046613896226,46262.093227792451,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.2161596958174905,DevOps,4,Docker,4,AWS,4
Head of Data Engineering,Budapeszt,HU,data,remote,senior,2022-06-02T13:00:00.000Z,true,true,True,50.0,200.0,true,21414.259086672882,42828.518173345765,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.23348928299423349,Scala,4,AWS,4,Python,4
Head of Data Engineering,Miami,US,data,remote,senior,2022-05-27T22:26:40.799Z,true,true,True,50.0,200.0,true,21385.002797985449,42770.0055959709,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.23380871385581581,Scala,1,AWS,1,Python,1
Support Engineer,San Francisco,US,javascript,remote,mid,2022-04-27T12:00:16.787Z,true,true,False,11.0,50.0,true,43531.946786584231,54414.933483230285,usd,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.22971635174105795,aws lambda,3,Node.js,3,unknown,0
Managing Director,Kraków,PL,erp,office,senior,2022-10-24T12:00:00.000Z,false,false,False,1.0,9.0,true,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Works independently,5,English,5,Management,5
Senior Java Engineer,Kraków,PL,java,remote,senior,2022-06-24T11:25:00.000Z,true,true,False,30.0,0.0,true,17000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Webpack,4,React,4,Java,4
Senior Fullstack Engineer,Kraków,PL,javascript,remote,senior,2022-06-24T11:07:00.000Z,true,true,False,30.0,0.0,true,17000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Webpack,4,React,4,JavaScript,4
Senior Frontend Engineer,Kraków,PL,javascript,remote,senior,2022-05-10T09:57:00.000Z,true,true,False,30.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,ES6,4,TypeScript,4,ReactJS,4
Lead Java Engineer,Kraków,PL,java,remote,senior,2022-05-10T09:42:00.000Z,true,true,False,30.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TypeScript,4,Webpack,4,React,4
Lead Fullstack Engineer,Kraków,PL,java,remote,senior,2022-05-10T08:54:00.000Z,true,true,False,30.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Webpack,4,React,4,JavaScript,4
Programista C++ (przetwarzanie sygnałów),Wrocław,PL,c,partly_remote,junior,2022-07-31T14:00:10.306Z,true,false,False,25.0,35.0,false,0,0,unknown,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,0,Python,2,C,2,C++,2
Database Developer,København,DK,data,office,senior,2022-08-12T13:27:44.117Z,true,false,True,25.0,0.0,true,28063.8,35079.75,eur,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.21379855899771241,ETL tools,1,Redshift,3,T-SQL,5
DevOps Engineer,Kraków,PL,devops,remote,mid,2022-05-05T13:07:00.000Z,true,true,True,30.0,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Perl,3,JavaScript,4,Java,4
DevOps Engineer,Warszawa,PL,java,remote,mid,2022-05-05T09:47:00.000Z,true,true,True,30.0,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Perl,3,JavaScript,4,Java,4
Backend Software Developer (.NET),Wrocław,PL,net,remote,mid,2022-05-05T13:06:00.000Z,true,true,True,30.0,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,.NET Core,3,.Net Framework,4,C#,4
Java Integration Developer- Remote,Warszawa,PL,java,remote,mid,2022-04-28T15:08:00.000Z,true,true,True,30.0,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,REST API,3,API,3,Java,3
Software Developer (Fullstack)- Remote,Kijów,UA,java,remote,senior,2022-04-25T11:00:29.459Z,false,true,True,30,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Spring,4,Angular TS,4,Java 8,4
Mid Software Developer (Frontend)- Remote,Wrocław,PL,java,remote,mid,2022-04-21T10:00:39.720Z,false,true,True,30,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Spring,4,AngularJS,4,Java 8,4
Software Developer (Frontend)- Remote,Kijów,UA,java,remote,mid,2022-04-21T10:00:39.720Z,false,true,True,30,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Spring,4,AngularJS,4,Java 8,4
JavaScript/React.js developer ,Kijów,UA,javascript,remote,mid,2022-04-15T09:00:19.681Z,false,true,True,30,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TypeScript,4,JavaScript,4,ReactJS,4
Java Developer- Remote,Warszawa,PL,java,remote,mid,2022-04-04T10:00:24.452Z,true,true,True,30,0.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Gradle,3,Hibernate,3,Spring,3
.Net Developer - Remote,Warszawa,PL,net,remote,mid,2022-04-07T11:00:28.788Z,true,true,True,30,0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Unit Testing,3,.NET Core,4,.Net,4
Technical Project Manager,Warszawa,PL,pm,remote,senior,2022-03-31T13:00:20.441Z,false,true,True,30,0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Agile,4,Scrum,4
DB2/Cobol developer,Warszawa,PL,other,remote,senior,2022-03-23T13:00:00.000Z,true,true,,30,0,true,23233.000000000004,39496.100000000013,eur,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0.21521112211079066,DB2,4,Cobol,4,unknown,0
Specjalista ds. wdrożeń systemów IT,Kraków,PL,pm,partly_remote,mid,2022-10-26T10:00:09.557Z,true,false,False,20.0,30.0,false,0,0,unknown,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Project Management,4,Analiza Biznesowa,4,Communication Skills,4
Technical Lead (Java/JavaScript),Warszawa,PL,javascript,partly_remote,senior,2022-11-14T12:16:48.963Z,false,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,4,Java,4,JavaScript,5
Tribe Security Lead,Wrocław,PL,security,partly_remote,senior,2022-10-28T11:43:00.000Z,true,false,False,500.0,0.0,true,25000,30000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,sox,3,Security,4,Risk Management,4
Tribe Architect (Lead),Wrocław,PL,architecture,partly_remote,senior,2022-10-02T10:00:09.485Z,false,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,DevOps,4,AWS,4,Enterprise Architect,5
Java Developer,Warszawa,PL,java,partly_remote,mid,2022-10-02T09:00:14.995Z,true,false,True,500.0,0.0,true,18000,24000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,4,Kotlin,4,Java,4
Full Stack Developer,Warszawa,PL,php,partly_remote,mid,2022-10-02T09:00:14.995Z,true,false,True,500.0,0.0,true,18000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TypeScript,3,React,3,PHP,4
Senior Frontend Developer,Warszawa,PL,other,partly_remote,senior,2022-10-01T08:00:12.131Z,true,false,False,500.0,0.0,true,24000,27000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kubernetes,4,TypeScript,4,React,4
Java Developer for Backbone Tribe,Warszawa,PL,java,partly_remote,mid,2022-09-29T11:00:14.463Z,false,false,False,500.0,0.0,true,15000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Java,3,English,4
Java Developer - Live Data Services,Warszawa,PL,java,partly_remote,mid,2022-09-28T10:00:09.494Z,true,false,True,500.0,0.0,true,18000,25000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,1,Kotlin,4,Java,4
Java Developer,Wrocław,PL,java,partly_remote,mid,2022-10-03T14:00:09.898Z,true,false,False,500.0,0.0,true,17000,23000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,4,Java,5,unknown,0
Technical Product Owner,Warszawa,PL,pm,partly_remote,mid,2022-08-11T09:16:00.000Z,true,false,True,500.0,0.0,true,17000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Confluence,3,English,4,JIRA,4
Tribe Architect (Lead),Warszawa,PL,architecture,partly_remote,senior,2022-08-10T14:44:00.000Z,true,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kubernetes,4,Amazon AWS,4,Agile,5
Frontend Engineer,Warszawa,PL,javascript,partly_remote,junior,2022-08-10T07:14:00.000Z,true,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kubernetes,2,TypeScript,2,React,2
Senior FullStack Developer,Warszawa,PL,javascript,remote,senior,2022-07-29T14:42:00.000Z,true,true,True,500.0,0.0,true,18000,26000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,4,JavaScript,4,TypeScript,4
Java Developer,Warszawa,PL,java,partly_remote,mid,2022-07-29T14:35:00.000Z,true,false,True,500.0,0.0,true,14000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Java,3,English,4
Lead FullStack Developer,Warszawa,PL,java,partly_remote,senior,2022-07-29T14:32:00.000Z,true,false,True,500.0,0.0,true,20000,30000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,4,JavaScript,4,Java,5
FullStack Developer,Warszawa,PL,java,partly_remote,mid,2022-07-29T14:25:00.000Z,true,false,True,500.0,0.0,true,14000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Java,3,English,4
Senior Security Analyst,Warszawa,PL,security,partly_remote,senior,2022-07-29T14:21:00.000Z,true,false,True,500.0,0.0,true,16000,24000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,English,4,Security,4
"Security, Risk & Compliance Owner",Warsaw,PL,other,partly_remote,senior,2022-06-14T08:06:00.000Z,true,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Project Management,4,unknown,0,unknown,0
Java Developer,Warszawa,PL,java,partly_remote,mid,2022-05-25T10:32:00.000Z,true,false,True,500.0,0.0,true,18500,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Java,3,AWS,3,unknown,0
Frontend Developer,Warszawa,PL,javascript,partly_remote,mid,2022-05-17T14:18:38.462Z,true,false,True,500.0,0.0,true,16000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TypeScript,4,React,4,English,4
Senior Java Software Engineer,Warsaw,,java,partly_remote,senior,2022-04-27T15:00:12.711Z,true,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Kafka,3,Java,4
Product Owner for Live Data,Wrocław,PL,pm,partly_remote,mid,2022-04-27T14:00:12.772Z,false,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,TDD,3,Excel,4,Product Management,4
Agile Coach,Warsaw,PL,other,partly_remote,mid,2022-04-27T14:00:12.772Z,true,false,False,500.0,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kaban,3,Scrum,3,Agile,3
Web Developer,Warsaw,PL,php,partly_remote,senior,2022-04-14T08:00:24.876Z,true,false,False,500,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,React,3,Web Development,4,Software Development,4
Java Developer for Live Odds Tribe,Warszawa,PL,java,partly_remote,senior,2022-03-27T18:00:16.191Z,false,false,,500,0,true,15000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Clean Code,4,Docker,5,Java,5
DevOps Engineer for Live Data,Warszawa,PL,devops,partly_remote,mid,2022-03-24T13:00:18.317Z,false,false,,500,0,true,18000,21800,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux OS,3,AWS,3,Kubernetes,4
Agile Coach,Warszawa,PL,pm,partly_remote,mid,2022-03-20T15:00:12.450Z,true,false,,500,0,true,18000,22000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kanban,4,Scrum,4,Agile,4
Application Security Developer,Warszawa,PL,security,partly_remote,senior,2022-03-20T10:00:13.441Z,true,false,,500,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,C#,4,PHP,4,Java,4
Senior Engineer - Kafka Connect,Warszawa,PL,data,partly_remote,mid,2022-03-20T09:00:20.868Z,true,false,,500,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,MySQL,3,AWS,3,Kafka,4
Senior SW Developer,Warszawa,PL,java,partly_remote,senior,2022-03-12T15:00:19.636Z,true,false,,500,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Continuous Delivery,3,GitLab,3,Agile,3
Financial Application Administrator,Warszawa,PL,admin,partly_remote,mid,2022-03-12T13:00:20.297Z,false,false,,500,0,true,13000,19000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,OneStream,3,Dynamics,3,English,4
Lead Database Administrator (MySQL),Warszawa,PL,admin,partly_remote,senior,2022-03-04T14:00:14.342Z,true,false,,500,0,true,20000,30000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,NoSQL,3,English,4,MySQL,5
Javascript Developer -Content Management,Warszawa,PL,javascript,partly_remote,mid,2022-02-28T08:00:21.320Z,false,false,,500,0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Angular,3,React,3,JavaScript,3
Platform Engineer,Warszawa,PL,devops,partly_remote,mid,2022-02-19T12:00:21.726Z,true,false,,500,0,true,16000,20000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,3,AWS,3,English,4
System Specialist,Warszawa,PL,analytics,partly_remote,junior,2022-08-08T12:36:00.000Z,true,false,False,1000.0,0.0,true,4800,5200,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Analytical skills,2,SQL,2,English,5
Unity Developer,Kraków,PL,game,remote,mid,2022-10-02T11:00:11.346Z,true,true,False,50.0,100.0,false,0,0,unknown,false,0,0,unknown,true,14920.906852687733,29841.813705375465,usd,false,0,0,unknown,0.20106016541880656,Unity 3D,4,Unity,4,C#,4
3D Game Artist,Kraków,PL,game,remote,mid,2022-09-25T11:00:14.298Z,true,true,False,50.0,100.0,false,0,0,unknown,false,0,0,unknown,true,6000,12000,pln,false,0,0,unknown,0,Maya,3,Max,3,Unity,4
Staff Engineer/Architect - Data Platform,Gdańsk,PL,architecture,remote,senior,2022-07-28T10:08:00.000Z,true,true,True,900.0,0.0,true,22000,30000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Kafka,3,Coding Skills,4
Frontend Software Engineer - Intern,Warszawa,PL,javascript,partly_remote,junior,2022-05-12T12:06:00.000Z,true,false,True,900.0,0.0,false,0,0,unknown,false,0,0,unknown,true,10000,10000,pln,false,0,0,unknown,0,HTML,2,CSS,2,JavaScript,2
Cloud Consultant,Warszawa,PL,support,remote,senior,2022-05-05T08:21:00.000Z,true,true,True,600.0,0.0,true,16000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Terraform,2,Containers,2,Cloud Platforms,3
Open Source Software Engineer - Intern,Warszawa,PL,go,partly_remote,junior,2022-04-29T08:17:29.654Z,true,false,True,900.0,0.0,false,0,0,unknown,false,0,0,unknown,true,9000,9000,pln,false,0,0,unknown,0,AWS,1,Python,1,Golang,2
Site Reliability Engineer,Warszawa,PL,devops,remote,senior,2022-04-26T16:00:13.268Z,true,true,True,600.0,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Cloud Computing,3,Unix,4,SRE,4
Senior Open Source Engineer w/Golang,Gdańsk,PL,go,remote,senior,2022-04-26T13:00:17.042Z,true,true,True,900.0,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Linux,4,Golang,4
Full-Stack Engineer,Warszawa,PL,scala,remote,senior,2022-04-26T09:00:26.127Z,true,true,True,600.0,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kubernetes,3,Scala,3,AWS,4
Cloud & Cyber Security Consultant,Kraków,PL,security,partly_remote,senior,2022-04-25T11:00:29.459Z,true,false,True,600.0,0.0,true,16000,21000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Terraform,2,Containers,2,Cloud Platforms,3
Senior Scala Engineer,Warszawa,PL,scala,remote,senior,2022-04-25T10:00:13.835Z,true,true,True,900.0,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Clean Code,4,strong coding skills,4,English,4
IT Operations Administrator,Warszawa,PL,admin,partly_remote,mid,2022-04-21T06:48:00.000Z,true,false,True,600,0.0,true,0,0,unknown,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Scripting,2,macOS Administration,3,Linux,3
Customer Success Engineer,Warszawa,PL,support,remote,mid,2022-04-21T06:46:00.000Z,true,true,True,900,0.0,true,13500,18000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Linux,3,Amazon AWS,3,Cloud,4
Full-Stack Engineer,Wrocław,PL,scala,remote,senior,2022-04-27T14:00:12.772Z,true,true,True,600,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Kubernetes,3,Scala,3,AWS,4
Senior Open Source Engineer w/Golang,Wrocław,PL,go,remote,senior,2022-04-27T13:00:18.164Z,true,true,True,900,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,AWS,3,Linux,4,Golang,4
Senior Scala Engineer,Wrocław,PL,scala,remote,senior,2022-04-26T12:00:21.880Z,true,true,True,900,0.0,true,20000,28000,pln,false,0,0,unknown,false,0,0,unknown,false,0,0,unknown,0,Clean Code,4,strong coding skills,4,English,4
